date,irt3m_eacc_t,irt6m_eacc_t,ltirt_eacc_t,ppicag_ea_t,ppicog_ea_t,ppindcog_ea_t,ppidcog_ea_t,ppiing_ea_t,ppinrg_ea_t,hicpov_ea_t,hicpnef_ea_t,hicpg_ea_t,hicpin_ea_t,hicpsv_ea_t,hicpng_ea_t,curr_eacc_t,m1_eacc_t,m2_eacc_t,oilpricex_t,hcpi_yoy_t,hcpi_yoy
1963-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-07-01,,,,,,,,,,,,,,,,,,,-0.0169783365344178,,
1964-08-01,,,,,,,,,,,,,,,,,,,0.0169783365344178,,
1964-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1964-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1965-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-09-01,,,,,,,,,,,,,,,,,,,0.0169783365344178,,
1966-10-01,,,,,,,,,,,,,,,,,,,-0.0169783365344178,,
1966-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1966-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1967-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1967-02-01,,,,,,,,,,,,,,,,,,,0.0100503358535015,,
1967-03-01,,,,,,,,,,,,,,,,,,,-0.0100503358535015,,
1967-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1967-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1967-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1967-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1967-08-01,,,,,,,,,,,,,,,,,,,0.0230652729309959,,
1967-09-01,,,,,,,,,,,,,,,,,,,-0.0230652729309959,,
1967-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1967-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1967-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1968-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-03-01,,,,,,,,,,,,,,,,,,,0.0569774347425404,,
1969-04-01,,,,,,,,,,,,,,,,,,,-0.0266720852472115,,
1969-05-01,,,,,,,,,,,,,,,,,,,-0.0303053494953289,,
1969-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-07-01,,,,,,,,,,,,,,,,,,,-0.0120121564480035,,
1970-08-01,,,,,,,,,,,,,,,,,,,0.0120121564480035,,
1970-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-12-01,,,,,,,,,,,,,,,,,,,0.0728123554749675,,
1971-01-01,,,,,,,,,,,,,,,,,,,-0.0728123554749675,,
1971-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-08-01,,,,,,,,,,,,,,,,,,,0.1911773592517172,,
1973-09-01,,,,,,,,,,,,,,,,,,,-0.1911773592517172,,
1973-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-01-01,,,,,,,,,,,,,,,,,,,0.29838201763725686,,
1974-02-01,,,,,,,,,,,,,,,,,,,-0.2528038159986791,,
1974-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-10-01,,,,,,,,,,,,,,,,,,,0.098810923920785,,
1974-11-01,,,,,,,,,,,,,,,,,,,-0.098810923920785,,
1974-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-02-01,,,,,,,,,,,,,,,,,,,0.0750675730334227,,
1976-03-01,,,,,,,,,,,,,,,,,,,-0.0692656504173148,,
1976-04-01,,,,,,,,,,,,,,,,,,,-3.346821936744959e-05,,
1976-05-01,,,,,,,,,,,,,,,,,,,-0.0057684543967404,,
1976-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-09-01,,,,,,,,,,,,,,,,,,,0.1329149331372101,,
1976-10-01,,,,,,,,,,,,,,,,,,,-0.1329149331372101,,
1976-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-08-01,,,,,,,,,,,,,,,,,,,0.0661110251120624,,
1977-09-01,,,,,,,,,,,,,,,,,,,-0.0661110251120624,,
1977-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1979-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1979-02-01,,,,,,,,,,,,,,,,,,,0.0651696350745809,,
1979-03-01,,,,,,,,,,,,,,,,,,,-0.0651696350745809,,
1979-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1979-05-01,,,,,,,,,,,,,,,,,,,0.1327424379484907,,
1979-06-01,,,,,,,,,,,,,,,,,,,-0.0789660411676864,,
1979-07-01,,,,,,,,,,,,,,,,,,,0.0761490257013042,,
1979-08-01,,,,,,,,,,,,,,,,,,,0.0676055529753751,,
1979-09-01,,,,,,,,,,,,,,,,,,,-0.1247716211750553,,
1979-10-01,,,,,,,,,,,,,,,,,,,-0.055367611570559,,
1979-11-01,,,,,,,,,,,,,,,,,,,0.0492996317868028,,
1979-12-01,,,,,,,,,,,,,,,,,,,-0.0194384896481265,,
1980-01-01,,,,,,,,,,,,,,,,,,,-0.0472528848505455,,
1980-02-01,,,,,,,,,,,,,,,,,,,0.1296778233085325,,
1980-03-01,,,,,,,,,,,,,,,,,,,-0.1030095762263711,,
1980-04-01,,,,,,,,,,,,,,,,,,,0.0120462650985291,,
1980-05-01,,,,,,,,,,,,,,,,,,,-0.0387145121806904,,
1980-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1980-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1980-08-01,,,,,,,,,,,,,,,,,,,-0.0387145121806904,,
1980-09-01,,,,,,,,,,,,,,,,,,,-0.0153527090895853,,
1980-10-01,,,,,,,,,,,,,,,,,,,0.0540672212702757,,
1980-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1980-12-01,,,,,,,,,,,,,,,,,,,0.0273989741881144,,
1981-01-01,,,,,,,,,,,,,,,,,,,-0.0007307271059531,,
1981-02-01,,,,,,,,,,,,,,,,,,,-0.0266682470821613,,
1981-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-06-01,,,,,,,,,,,,,,,,,,,-0.0540672212702757,,
1981-07-01,,,,,,,,,,,,,,,,,,,0.0540672212702757,,
1981-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-10-01,,,,,,,,,,,,,,,,,,,-0.0281708769666964,,
1981-11-01,,,,,,,,,,,,,,,,,,,0.0563417539333928,,
1981-12-01,,,,,,,,,,,,,,,,,,,-0.0563417539333928,,
1982-01-01,,,,,,,,,,,,,,,,,,,-0.0052381851644329,,
1982-02-01,,,,,,,,,,,,,,,,,,,-0.0366394412494814,,
1982-03-01,,,,,,,,,,,,,,,,,,,-0.0326399060532875,,
1982-04-01,,,,,,,,,,,,,,,,,,,0.2635381094643612,,
1982-05-01,,,,,,,,,,,,,,,,,,,-0.089328885479273,,
1982-06-01,,,,,,,,,,,,,,,,,,,-0.0957473515245301,,
1982-07-01,,,,,,,,,,,,,,,,,,,-0.0020641582583769,,
1982-08-01,,,,,,,,,,,,,,,,,,,0.0201241803160536,,
1982-09-01,,,,,,,,,,,,,,,,,,,0.0544656405287029,,
1982-10-01,,,,,,,,,,,,,,,,,,,-0.0468967975189751,,
1982-11-01,,,,,,,,,,,,,,,,,,,-0.0452300497890738,,
1982-12-01,,,,,,,,,,,,,,,,,,,-0.0299874675551419,,
1983-01-01,,,,,,,,,,,,,,,,,,,0.0569653231032165,,
1983-02-01,,,,,,,,,,,,,,,,,,,-0.0576774604537724,,
1983-03-01,,,,,,,,,,,,,,,,,,,0.0700267131530791,,
1983-04-01,,,,,,,,,,,,,,,,,,,0.0647577758335735,,
1983-05-01,,,,,,,,,,,,,,,,,,,-0.0803865336811107,,
1983-06-01,,,,,,,,,,,,,,,,,,,0.0529191941181563,,
1983-07-01,,,,,,,,,,,,,,,,,,,-0.0117229728552707,,
1983-08-01,,,,,,,,,,,,,,,,,,,-0.0132014641304341,,
1983-09-01,,,,,,,,,,,,,,,,,,,-0.0332555152178923,,
1983-10-01,,,,,,,,,,,,,,,,,,,0.0026323201603339,,
1983-11-01,,,,,,,,,,,,,,,,,,,0.0038360828665595,,
1983-12-01,,,,,,,,,,,,,,,,,,,-0.0013904141002698,,
1984-01-01,,,,,,,,,,,,,,,,,,,0.0355847943480736,,
1984-02-01,,,,,,,,,,,,,,,,,,,-6.387072839020291e-05,,
1984-03-01,,,,,,,,,,,,,,,,,,,0.0050197987548687,,
1984-04-01,,,,,,,,,,,,,,,,,,,-0.0248881644726184,,
1984-05-01,,,,,,,,,,,,,,,,,,,0.0014537176584159,,
1984-06-01,,,,,,,,,,,,,,,,,,,-0.015079565304501,,
1984-07-01,,,,,,,,,,,,,,,,,,,-0.0231040159787849,,
1984-08-01,,,,,,,,,,,,,,,,,,,0.0585616898135814,,
1984-09-01,,,,,,,,,,,,,,,,,,,-0.0150889451252864,,
1984-10-01,,,,,,,,,,,,,,,,,,,-0.0208868003853606,,
1984-11-01,,,,,,,,,,,,,,,,,,,-0.0046574690118124,,
1984-12-01,,,,,,,,,,,,,,,,,,,-0.0763471735163321,,
1985-01-01,,,,,,,,,,,,,,,,,,,0.1081105222267897,,
1985-02-01,,,,,,,,,,,,,,,,,,,0.0533288558422055,,
1985-03-01,,,,,,,,,,,,,,,,,,,-0.0267865115983894,,
1985-04-01,,,,,,,,,,,,,,,,,,,-0.0149643274714637,,
1985-05-01,,,,,,,,,,,,,,,,,,,-0.061780618754363,,
1985-06-01,,,,,,,,,,,,,,,,,,,0.0243706513795709,,
1985-07-01,,,,,,,,,,,,,,,,,,,0.0243587959710867,,
1985-08-01,,,,,,,,,,,,,,,,,,,0.0086383715062923,,
1985-09-01,,,,,,,,,,,,,,,,,,,0.0035894376674208,,
1985-10-01,,,,,,,,,,,,,,,,,,,0.0241475011279521,,
1985-11-01,,,,,,,,,,,,,,,,,,,-0.0009454246473143,,
1985-12-01,,,,,,,,,,,,,,,,,,,-0.1659499321137305,,
1986-01-01,,,,,,,,,,,,,,,,,,,-0.0474549844728358,,
1986-02-01,,,,,,,,,,,,,,,,,,,-0.2248631702212651,,
1986-03-01,,,,,,,,,,,,,,,,,,,0.1940422740221667,,
1986-04-01,,,,,,,,,,,,,,,,,,,0.2199526590388609,,
1986-05-01,,,,,,,,,,,,,,,,,,,0.1661243022516627,,
1986-06-01,,,,,,,,,,,,,,,,,,,-0.2528038159986791,,
1986-07-01,,,,,,,,,,,,,,,,,,,-0.014713318859068,,
1986-08-01,,,,,,,,,,,,,,,,,,,0.29838201763725686,,
1986-09-01,,,,,,,,,,,,,,,,,,,-0.2528038159986791,,
1986-10-01,,,,,,,,,,,,,,,,,,,0.0078327068556069,,
1986-11-01,,,,,,,,,,,,,,,,,,,0.0277200913093005,,
1986-12-01,,,,,,,,,,,,,,,,,,,0.031950316585144,,
1987-01-01,,,,,,,,,,,,,,,,,,,0.0932687051524943,,
1987-02-01,,,,,,,,,,,,,,,,,,,-0.1999756554330027,,
1987-03-01,,,,,,,,,,,,,,,,,,,0.083277080107869,,
1987-04-01,,,,,,,,,,,,,,,,,,,-0.0138452643148681,,
1987-05-01,,,,,,,,,,,,,,,,,,,0.0222787287291805,,
1987-06-01,,,,,,,,,,,,,,,,,,,-0.0091903556643639,,
1987-07-01,,,,,,,,,,,,,,,,,,,0.0324702070979157,,
1987-08-01,,,,,,,,,,,,,,,,,,,-0.1158017014370793,,
1987-09-01,,,,,,,,,,,,,,,,,,,0.0143542611764937,,
1987-10-01,,,,,,,,,,,,,,,,,,,0.053948701742748,,
1987-11-01,,,,,,,,,,,,,,,,,,,-0.064240018351787,,
1987-12-01,,,,,,,,,,,,,,,,,,,-0.0450456126642513,,
1988-01-01,,,,,,,,,,,,,,,,,,,0.0882201212961208,,
1988-02-01,,,,,,,,,,,,,,,,,,,-0.0185785400077267,,
1988-03-01,,,,,,,,,,,,,,,,,,,-0.0099455910393304,,
1988-04-01,,,,,,,,,,,,,,,,,,,0.1305763190237887,,
1988-05-01,,,,,,,,,,,,,,,,,,,-0.1220943694172818,,
1988-06-01,,,,,,,,,,,,,,,,,,,-0.0287234655982424,,
1988-07-01,,,,,,,,,,,,,,,,,,,-0.0109911073184845,,
1988-08-01,,,,,,,,,,,,,,,,,,,0.0661421586560764,,
1988-09-01,,,,,,,,,,,,,,,,,,,-0.072193250024108,,
1988-10-01,,,,,,,,,,,,,,,,,,,0.0231704803356698,,
1988-11-01,,,,,,,,,,,,,,,,,,,0.0602360069023895,,
1988-12-01,,,,,,,,,,,,,,,,,,,0.1387744508629609,,
1989-01-01,,,,,,,,,,,,,,,,,,,-0.0513140908033373,,
1989-02-01,,,,,,,,,,,,,,,,,,,-0.1091186289130106,,
1989-03-01,,,,,,,,,,,,,,,,,,,0.0957007033737191,,
1989-04-01,,,,,,,,,,,,,,,,,,,-0.0080964816373865,,
1989-05-01,,,,,,,,,,,,,,,,,,,-0.1279298132136195,,
1989-06-01,,,,,,,,,,,,,,,,,,,0.0477456403433311,,
1989-07-01,,,,,,,,,,,,,,,,,,,-0.0168615415237103,,
1989-08-01,,,,,,,,,,,,,,,,,,,-0.0406024392967205,,
1989-09-01,,,,,,,,,,,,,,,,,,,0.1150769156032942,,
1989-10-01,,,,,,,,,,,,,,,,,,,-0.0312156255008013,,
1989-11-01,,,,,,,,,,,,,,,,,,,-0.0386289813677529,,
1989-12-01,,,,,,,,,,,,,,,,,,,0.0755930541124358,,
1990-01-01,,,,,,,,,,,,,,,,,,,0.0090456342324891,,
1990-02-01,,,,,,,,,,,,,,,,,,,-0.0948811516505685,,
1990-03-01,,,,,,,,,,,,,,,,,,,-0.0556997812243689,,
1990-04-01,,,,,,,,,,,,,,,,,,,-0.0147008253035094,,
1990-05-01,,,,,,,,,,,,,,,,,,,0.0754826217432769,,
1990-06-01,,,,,,,,,,,,,,,,,,,-0.0591154530264312,,
1990-07-01,,,,,,,,,,,,,,,,,,,0.177462661550483,,
1990-08-01,,,,,,,,,,,,,,,,,,,0.2774517906990419,,
1990-09-01,,,,,,,,,,,,,,,,,,,-0.1622067539822884,,
1990-10-01,,,,,,,,,,,,,,,,,,,-0.1506134575436206,,
1990-11-01,,,,,,,,,,,,,,,,,,,-0.1705206058554176,,
1990-12-01,,,,,,,,,,,,,,,,,,,-0.060543443345161,,
1991-01-01,,,,,,,,,,,,,,,,,,,0.0758195169431039,,
1991-02-01,,,,,,,,,,,,,,,,,,,-0.1046816528043885,,
1991-03-01,,,,,,,,,,,,,,,,,,,0.1628497203191603,,
1991-04-01,,,,,,,,,,,,,,,,,,,0.0801890362384738,,
1991-05-01,,,,,,,,,,,,,,,,,,,-0.027522435060348,,
1991-06-01,,,,,,,,,,,,,,,,,,,-0.0702791987065434,,
1991-07-01,,,,,,,,,,,,,,,,,,,0.1093411633625884,,
1991-08-01,,,,,,,,,,,,,,,,,,,-0.0464559688274652,,
1991-09-01,,,,,,,,,,,,,,,,,,,-0.0046719230050755,,
1991-10-01,,,,,,,,,,,,,,,,,,,0.0530750869700673,,
1991-11-01,,,,,,,,,,,,,,,,,,,-0.0942371161294333,,
1991-12-01,,,,,,,,,,,,,,,,,,,-0.1072727568853784,,
1992-01-01,,,,,,,,,,,,,,,,,,,0.1043069153812275,,
1992-02-01,,,,,,,,,,,,,,,,,,,0.0456213989741862,,
1992-03-01,,,,,,,,,,,,,,,,,,,-0.013423314340315,,
1992-04-01,,,,,,,,,,,,,,,,,,,0.0719685918557706,,
1992-05-01,,,,,,,,,,,,,,,,,,,-0.0339487793348598,,
1992-06-01,,,,,,,,,,,,,,,,,,,0.0324309080555771,,
1992-07-01,,,,,,,,,,,,,,,,,,,-0.0941998578300622,,
1992-08-01,,,,,,,,,,,,,,,,,,,0.0089410737367825,,
1992-09-01,,,,,,,,,,,,,,,,,,,0.0445019425536856,,
